case_id|case_date|case_type|accountno|accounttype|bankcode|bankname|entity_type|id_type|card_id|ref_code|title|name|midname|surname|eng_name|eng_midname|eng_surname|birth_date|nationality|note|other|rank|pol_name|pol_surname|pol_job_title|pol_org|pol_tel|aml_report_date
6853278889|2025-04-03|3|6827433203|bank|004|KBNK|PERSON|National ID|5345133967649|VW74569550|นาย|นพดล|ลา|จริงนะ|rex|mid|nega|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7458749598|2025-04-03|3|4433101873|bank|004|KBNK|PERSON|National ID|1318539663657|VW86222487|นาย|มานี|ลา|ธรรมรักษ์|jerry|mid|nutter|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1902219439|2025-04-03|3|5189862613|bank|004|KBNK|PERSON|National ID|3178434952592|VW45399025|นาย|ศิริพร|ลา|จริงใจ|jerry|mid|nelson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7526223234|2025-04-03|3|7343990483|bank|004|KBNK|PERSON|National ID|5922871386687|VW03162722|นาย|อมร|ลา|ธรรมรักษ์|jeff|mid|nixon|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3966719642|2025-04-03|3|9904675980|bank|004|KBNK|PERSON|National ID|3759592179989|VW77247131|นาย|อุษา|ลา|วิเศษดี|trevor|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2042843919|2025-04-03|3|1359227146|bank|004|KBNK|PERSON|National ID|9251218448999|VW45724164|นาย|ชัยยันต์|ลา|บุญมาก|mode|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3643644408|2025-04-03|3|2422867110|bank|004|KBNK|PERSON|National ID|2415715625761|VW73089676|นาย|กิ่งแก้ว|ลา|ก้องเกียรติ|sam|mid|nicholson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2938815434|2025-04-03|3|9813550677|bank|004|KBNK|PERSON|National ID|6831498981544|VW04163344|นาย|สมชาย|ลา|ทองสุข|ryan|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8645161911|2025-04-03|3|4561106424|bank|004|KBNK|PERSON|National ID|7659591856271|VW71801985|นาย|ธนา|ลา|ภูมิฐาน|jason|mid|norris|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6491259035|2025-04-03|3|0467792391|bank|004|KBNK|PERSON|National ID|2858282348545|VW28523489|นาย|ศิริพร|ลา|นาคาพันธ์|steve|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2411785673|2025-04-03|3|9777586399|bank|004|KBNK|PERSON|National ID|2331631128845|VW27680936|นาย|ยุทธนา|ลา|นาคาพันธ์|mason|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3552965128|2025-04-03|3|9385862486|bank|004|KBNK|PERSON|National ID|8655325285793|VW83597536|นาย|มานะ|ลา|ควรมี|sam|mid|newman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8645805993|2025-04-03|3|6480046261|bank|004|KBNK|PERSON|National ID|2755197667311|VW23809776|นาย|วิไล|ลา|ทรงธรรม|jeff|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9823728616|2025-04-03|3|6760529057|bank|004|KBNK|PERSON|National ID|8558985377818|VW82734937|นาย|เพ็ญนภา|ลา|พิพัฒน์|mason|mid|northwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8444186133|2025-04-03|3|1918754867|bank|004|KBNK|PERSON|National ID|6324454385129|VW90321566|นาย|นพดล|ลา|ศรีสุข|jason|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9792912170|2025-04-03|3|1991289488|bank|004|KBNK|PERSON|National ID|2366932729893|VW76516891|นาย|ยุทธนา|ลา|อุดมผล|trevor|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4753854250|2025-04-03|3|0594061089|bank|004|KBNK|PERSON|National ID|1282784699745|VW99766884|นาย|พิมพ์ใจ|ลา|รัตนากร|john|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0798443048|2025-04-03|3|5174344451|bank|004|KBNK|PERSON|National ID|6594653339834|VW89717770|นาย|จันทร์ฉาย|ลา|วิเศษดี|mode|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7137373543|2025-04-03|3|2380227816|bank|004|KBNK|PERSON|National ID|9957667441273|VW08944180|นาย|สายฝน|ลา|ภูมิฐาน|steve|mid|newman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7026049705|2025-04-03|3|3292936186|bank|004|KBNK|PERSON|National ID|2895984792566|VW81354019|นาย|สมศรี|ลา|นาคาพันธ์|jerry|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0433956050|2025-04-03|3|3965562246|bank|004|KBNK|PERSON|National ID|6189126587341|VW77168606|นาย|สมศรี|ลา|รัตนากร|terry|mid|nixon|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2009135382|2025-04-03|3|7906025783|bank|004|KBNK|PERSON|National ID|5653315969910|VW12333118|นาย|ดำรง|ลา|อุดมผล|tony|mid|nixon|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8039830021|2025-04-03|3|3551766403|bank|004|KBNK|PERSON|National ID|4924843136888|VW86079129|นาย|เพ็ญนภา|ลา|แก้วใส|sam|mid|norris|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1503056384|2025-04-03|3|4303067756|bank|004|KBNK|PERSON|National ID|6663432955913|VW33255117|นาย|ศิริพร|ลา|เจริญกิจ|max|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0001407763|2025-04-03|3|0183212225|bank|004|KBNK|PERSON|National ID|8779347767327|VW72698676|นาย|สมชาย|ลา|จริงใจ|terry|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8708276596|2025-04-03|3|7358072671|bank|004|KBNK|PERSON|National ID|9765925647171|VW31027728|นาย|ชัยยันต์|ลา|ภักดีศรี|mode|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0940060592|2025-04-03|3|5168972886|bank|004|KBNK|PERSON|National ID|1694868113766|VW55183793|นาย|อุษา|ลา|สุขสมบัติ|jerry|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7403639831|2025-04-03|3|9151258269|bank|004|KBNK|PERSON|National ID|7527915642840|VW40647814|นาย|วิไล|ลา|รุ่งเรือง|ron|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6346928042|2025-04-03|3|5058730790|bank|004|KBNK|PERSON|National ID|1176131587547|VW96071813|นาย|ดารา|ลา|ธรรมรักษ์|steve|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6588696311|2025-04-03|3|2314787778|bank|004|KBNK|PERSON|National ID|1986282759978|VW04561073|นาย|ธนา|ลา|รุ่งเรือง|sam|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1264927394|2025-04-03|3|8466379212|bank|004|KBNK|PERSON|National ID|7996817558611|VW78722336|นาย|มันดะ|ลา|พิพัฒน์|terry|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3347336763|2025-04-03|3|2241357949|bank|004|KBNK|PERSON|National ID|5312323855563|VW22535093|นาย|วิไล|ลา|ก้องเกียรติ|terry|mid|nutter|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2870345501|2025-04-03|3|1178153292|bank|004|KBNK|PERSON|National ID|9676135383637|VW77044378|นาย|มันดะ|ลา|ก้องเกียรติ|stan|mid|nega|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4379096949|2025-04-03|3|5345154983|bank|004|KBNK|PERSON|National ID|7773268257888|VW00023703|นาย|สมชาย|ลา|ตั้งมั่น|stan|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2571865305|2025-04-03|3|5699532781|bank|004|KBNK|PERSON|National ID|9494229338619|VW52609580|นาย|ยุทธนา|ลา|ตั้งมั่น|jeff|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4618288628|2025-04-03|3|5977035269|bank|004|KBNK|PERSON|National ID|1797679157164|VW18682670|นาย|กนกวรรณ|ลา|ตั้งมั่น|trevor|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9127252842|2025-04-03|3|3243394912|bank|004|KBNK|PERSON|National ID|5785581293982|VW97575791|นาย|นพดล|ลา|เจริญกิจ|jeff|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9150568837|2025-04-03|3|3024520289|bank|004|KBNK|PERSON|National ID|6223567877949|VW66515996|นาย|บุญเติม|ลา|รุ่งเรือง|mark|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3533192091|2025-04-03|3|0525749329|bank|004|KBNK|PERSON|National ID|2286968897916|VW42322270|นาย|ดารา|ลา|อนันตกาล|rick|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8731763554|2025-04-03|3|7488014988|bank|004|KBNK|PERSON|National ID|4866878182668|VW39530350|นาย|นิดหน่อย|ลา|ทองสุข|sean|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5149012834|2025-04-03|3|9357751771|bank|004|KBNK|PERSON|National ID|4595692815999|VW13604044|นาย|ปรางค์ทอง|ลา|ควรมี|simon|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4247210320|2025-04-03|3|5122985062|bank|004|KBNK|PERSON|National ID|1794558863120|VW17587706|นาย|จูจิ|ลา|แก้วใส|jason|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7985337403|2025-04-03|3|1659630751|bank|004|KBNK|PERSON|National ID|1317192851880|VW44841195|นาย|บุญเติม|ลา|มหาทรัพย์|max|mid|northwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0071831211|2025-04-03|3|1267090058|bank|004|KBNK|PERSON|National ID|7882643793498|VW95242535|นาย|เพ็ญนภา|ลา|ภักดีศรี|jake|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5525488652|2025-04-03|3|1243229199|bank|004|KBNK|PERSON|National ID|2322889877578|VW28606754|นาย|ศิริพร|ลา|จริงนะ|sam|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3968419914|2025-04-03|3|4337026491|bank|004|KBNK|PERSON|National ID|8327986492298|VW25793768|นาย|ไอแดง|ลา|วิเศษดี|mark|mid|nee|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0281055087|2025-04-03|3|1729991946|bank|004|KBNK|PERSON|National ID|3131896888856|VW28573887|นาย|บุญเติม|ลา|รุ่งเรือง|tom|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4997499160|2025-04-03|3|0242100685|bank|004|KBNK|PERSON|National ID|4736691585280|VW55636854|นาย|บุญเติม|ลา|ทองสุข|steve|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0994070666|2025-04-03|3|1841460673|bank|004|KBNK|PERSON|National ID|7276463611137|VW94787364|นาย|ไอแดง|ลา|นาคาพันธ์|jerry|mid|northwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2027506997|2025-04-03|3|4199818619|bank|004|KBNK|PERSON|National ID|1215981489151|VW05649034|นาย|มานะ|ลา|บวรธรรม|simon|mid|norris|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1024287753|2025-04-03|3|0575291672|bank|004|KBNK|PERSON|National ID|9885314863762|VW40636443|นาย|สมชาย|ลา|จริงใจ|tony|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0616222091|2025-04-03|3|0821285580|bank|004|KBNK|PERSON|National ID|8435234845763|VW40038915|นาย|บุญเติม|ลา|ทองสุข|matt|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1189888274|2025-04-03|3|7997283470|bank|004|KBNK|PERSON|National ID|4232253612881|VW59504700|นาย|อุษา|ลา|ก้องเกียรติ|sam|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7084000671|2025-04-03|3|9201256587|bank|004|KBNK|PERSON|National ID|4725424815193|VW46860205|นาย|ดำรง|ลา|วิเศษดี|sean|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0988880862|2025-04-03|3|5782655226|bank|004|KBNK|PERSON|National ID|3349169167348|VW44917876|นาย|ศิริพร|ลา|ควรมี|roger|mid|nee|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8321357914|2025-04-03|3|2724204664|bank|004|KBNK|PERSON|National ID|8853825815291|VW81713287|นาย|กิ่งแก้ว|ลา|รุ่งเรือง|max|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3770215972|2025-04-03|3|5360669131|bank|004|KBNK|PERSON|National ID|8255283823745|VW21328289|นาย|สมบัติ|ลา|เจริญกิจ|jerry|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0801719191|2025-04-03|3|0092557337|bank|004|KBNK|PERSON|National ID|5689414225949|VW56650199|นาย|ยุทธนา|ลา|อุดมผล|max|mid|nixon|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4531084651|2025-04-03|3|8599220975|bank|004|KBNK|PERSON|National ID|4688475354723|VW67021657|นาย|ไอแดง|ลา|บวรธรรม|john|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5629697303|2025-04-03|3|1787980165|bank|004|KBNK|PERSON|National ID|9513133743120|VW92804036|นาย|ชัยยันต์|ลา|แก้วใส|trevor|mid|norcross|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3482151772|2025-04-03|3|1238267353|bank|004|KBNK|PERSON|National ID|2321127535220|VW72102222|นาย|ยุทธนา|ลา|พิพัฒน์|mason|mid|norris|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9970126288|2025-04-03|3|3714891161|bank|004|KBNK|PERSON|National ID|1177616435987|VW47058544|นาย|ศิริพร|ลา|บวรธรรม|jerry|mid|north|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3607449033|2025-04-03|3|3369219716|bank|004|KBNK|PERSON|National ID|2928882752974|VW56441169|นาย|ดารา|ลา|ก้องเกียรติ|mark|mid|nelson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7237232319|2025-04-03|3|5661714156|bank|004|KBNK|PERSON|National ID|5445299782788|VW52618851|นาย|ไอแดง|ลา|บุญมาก|mark|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7732743793|2025-04-03|3|8763687369|bank|004|KBNK|PERSON|National ID|8622324253429|VW08680904|นาย|มานะ|ลา|รัตนากร|mark|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4063695704|2025-04-03|3|5323172973|bank|004|KBNK|PERSON|National ID|2428575711710|VW64305121|นาย|เพ็ญนภา|ลา|บุญมาก|man|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3227589011|2025-04-03|3|3288820777|bank|004|KBNK|PERSON|National ID|6125612237489|VW03752115|นาย|เพ็ญนภา|ลา|แก้วใส|mason|mid|nelson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6011417107|2025-04-03|3|0538216917|bank|004|KBNK|PERSON|National ID|1124994946822|VW45464482|นาย|ประจักษ์|ลา|รุ่งเรือง|mike|mid|newman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2413421487|2025-04-03|3|0586586999|bank|004|KBNK|PERSON|National ID|1252754254494|VW01226228|นาย|นพดล|ลา|จริงนะ|simon|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8472216344|2025-04-03|3|9798044995|bank|004|KBNK|PERSON|National ID|2849216424892|VW77956183|นาย|จูจิ|ลา|รุ่งเรือง|john|mid|nega|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2223487230|2025-04-03|3|6468517860|bank|004|KBNK|PERSON|National ID|6642667282349|VW83132118|นาย|บุญเติม|ลา|บุญมาก|stan|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7050996626|2025-04-03|3|6195448509|bank|004|KBNK|PERSON|National ID|1752637173671|VW86812575|นาย|มานะ|ลา|รัตนากร|jerry|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8836355148|2025-04-03|3|0727532176|bank|004|KBNK|PERSON|National ID|7898869715710|VW31104222|นาย|มานะ|ลา|วิเศษดี|mun|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2402213627|2025-04-03|3|4464843095|bank|004|KBNK|PERSON|National ID|4589574256179|VW72882178|นาย|ชัยยันต์|ลา|ทองสุข|jake|mid|norris|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
